X,Y,Z,Name,FID,Field_1,LINEA,RUTA,SISTEMA
-99.04014784,19.50584764,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04099763,19.50392023,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04150091,19.50277529,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04171031,19.50230656,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04246229,19.50058671,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04335373,19.49855203,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04420871,19.49660962,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04546751,19.49372525,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04645182,19.49145128,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04713734,19.48988991,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04863464,19.48648012,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.04932349,19.4849276,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05003448,19.48328116,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05187767,19.47907972,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05356401,19.47526531,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05431657,19.47355833,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05493696,19.47215204,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05694817,19.46755668,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05773583,19.46580304,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05802392,19.46518131,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05813412,19.46495096,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05823433,19.46469056,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05863807,19.46368275,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05889153,19.46314609,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05896944,19.46299042,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05901278,19.46292058,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05910336,19.46278702,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.0591632,19.46269768,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05924787,19.46260153,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.0593653,19.46247817,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.0594977,19.46235941,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.0595722,19.46230158,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05968032,19.46223268,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05978466,19.46217742,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05988296,19.46213147,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.05996916,19.46209486,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06009696,19.46204819,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.0602308,19.46200798,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06047581,19.46193616,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06230275,19.46140113,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06399508,19.46091204,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06423253,19.46084668,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06447771,19.46078474,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06493478,19.46068144,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06542025,19.46056124,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06558661,19.46051479,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.0657565,19.46046069,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06585521,19.4604208,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06599002,19.46036807,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06614424,19.46029456,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06628332,19.46021435,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06639831,19.46013359,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06654951,19.46002235,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06860594,19.4585917,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.06990085,19.45764922,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.07100959,19.45681123,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.07799254,19.45176491,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.07826671,19.45159646,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.07853509,19.45143936,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.07927061,19.4510453,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.08004091,19.45063116,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.08070588,19.45027365,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.08100828,19.45009203,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.08131823,19.44989965,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.0820344,19.44937867,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.08662515,19.44611938,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.08778521,19.44528768,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.09311081,19.44145442,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.09342857,19.44125505,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.09380776,19.44102904,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.09403227,19.44091415,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.09523296,19.44035564,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.10303248,19.43687128,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.10364204,19.43659546,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.10434503,19.43627833,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.10511415,19.43593135,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.10556452,19.43573386,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.10834423,19.43457657,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.10919329,19.43421883,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.10976678,19.4339612,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11012556,19.43377352,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11062091,19.43350996,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.1113536,19.4331264,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11206337,19.43278696,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11360539,19.43207225,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11381579,19.4319968,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11399597,19.43194528,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11411567,19.43192249,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11424043,19.43191285,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11439796,19.43191872,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11452778,19.43194973,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11465762,19.43199029,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11480637,19.43205595,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11493371,19.43213837,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11505728,19.43224111,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11514303,19.43234057,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11527553,19.43256138,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11535003,19.43276936,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11536902,19.43289966,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.1153704,19.43307541,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11535669,19.43327985,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11523713,19.43405575,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11502286,19.43525656,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11477266,19.43658634,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11476502,19.43679585,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11476699,19.43698908,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11479735,19.43715118,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11482713,19.43728366,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11488265,19.43738644,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11498861,19.43752267,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.1150996,19.43764933,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11520553,19.43774251,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11535683,19.43784284,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11550765,19.43790119,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11569219,19.43795415,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11590394,19.43799275,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11611418,19.43801988,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11825806,19.43818336,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11841254,19.4382047,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11857317,19.43824533,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11869671,19.43829426,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11878118,19.43834323,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11884675,19.43838383,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11892493,19.43844834,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11904768,19.43856821,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.11915364,19.43869368,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12063185,19.44037777,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12219196,19.44205186,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12234623,19.44219398,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12247789,19.44231009,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12261711,19.44241617,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12277926,19.4425212,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.1229356,19.44261106,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12306668,19.44266888,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12323891,19.44271559,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12343264,19.44273937,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.1236101,19.44275455,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12549521,19.44289815,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12568738,19.44291579,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12588661,19.4429318,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12724502,19.44305869,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12739495,19.44306815,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.12752855,19.44308027,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.13060298,19.44323931,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.13070507,19.44324282,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.13082229,19.4432535,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.13676223,19.44381095,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.13693238,19.44382397,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.13709497,19.44383581,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.1385957,19.44394062,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.13885168,19.44395821,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.13899474,19.44397185,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.13916768,19.44399324,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.14001109,19.44411779,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.15235138,19.4461859,0,STC Metro,10,STC Metro,B,Buenavista - Ciudad Azteca,STC Metro
-99.01419832,19.28602228,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01451799,19.28700979,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.0147802,19.28782611,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01487768,19.28805852,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01495777,19.28820557,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01501746,19.28830384,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01511418,19.2884265,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01519049,19.28851186,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01529853,19.28862519,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01540128,19.288717,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01553954,19.28881455,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01564985,19.28888197,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01578206,19.28895082,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01592485,19.28901322,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01607066,19.28907203,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01621648,19.28912008,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01642122,19.28918749,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01663955,19.28925705,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01725755,19.28945427,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01760886,19.28957403,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01774108,19.28962638,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01792618,19.28970671,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01822007,19.28984584,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01848677,19.28999431,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.01885169,19.29021808,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02216324,19.292364,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02246849,19.292572,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02262565,19.29269106,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02281076,19.29284957,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02293921,19.2929672,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02305558,19.29308841,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02319914,19.29325697,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02332533,19.29341262,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02351802,19.29367299,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02449204,19.29496552,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02492579,19.29552355,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02502175,19.29564907,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02537238,19.29614328,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02580992,19.29679528,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.0259006,19.29692296,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02597617,19.29702194,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02604645,19.29709797,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02611521,19.29717041,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02620286,19.29725433,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02629051,19.29732605,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02638496,19.29739346,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02648168,19.29745514,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02657461,19.29750749,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02665093,19.2975455,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02673706,19.29758279,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02683377,19.29761936,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02694484,19.29765665,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02703097,19.29767887,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02714506,19.29770253,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02724101,19.29771686,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02733016,19.29772617,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02743971,19.29773046,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02756664,19.29772901,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02765503,19.29772684,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02774494,19.29771894,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.0278847,19.29769955,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02801314,19.29767729,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02820352,19.29764068,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02897865,19.29750067,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.02916752,19.29746836,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03348513,19.29678399,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03496512,19.29655273,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.0366302,19.29628699,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03710011,19.29621731,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03725877,19.29619934,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03743026,19.29618783,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03759572,19.29618206,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03784201,19.29618559,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03800445,19.29619202,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03816462,19.29620489,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03957594,19.29637963,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.03986682,19.29641615,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.0401373,19.29645626,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04023704,19.29647417,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.0403413,19.29649352,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04051886,19.29654441,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04067602,19.29660391,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04076669,19.2966455,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04085812,19.29669139,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04094426,19.29674302,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04102813,19.29679823,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.0411173,19.29686421,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04119438,19.29692804,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04125785,19.29698613,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04133116,19.29706071,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04138557,19.29712311,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04146039,19.29722281,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.0415201,19.29730313,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04157189,19.29738005,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04162673,19.29748457,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04168714,19.2976094,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04175822,19.29782961,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04206101,19.2986509,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04209729,19.29872621,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.0421623,19.29884671,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04222654,19.29894999,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04230346,19.29904873,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04237694,19.2991293,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04243639,19.29918906,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04251901,19.29925934,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04260415,19.29932627,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04272153,19.29940372,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04283538,19.29947543,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04292404,19.2995194,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04304191,19.29957007,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04315575,19.29961213,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
-99.04325851,19.29964271,0,STC Metro,11,STC Metro,12,Mixcoac - Tláhuac,STC Metro
